GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "06039","Madera, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",5310,5652,6513,7270,7412,7650,8083,8311,8141,7740,7393,7093,6949,7037,6420,7636,7945
 "06041","Marin, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",176740,177041,175862,175867,175571,176972,180998,181971,176386,176646,178735,182874,188388,191858,194360,195892,198176
 "06041","Marin, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",121077,121367,118981,116712,115503,116135,116907,116954,109836,109613,110231,114415,118090,120240,121852,123487,124345
 "06041","Marin, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",55663,55674,56881,59155,60068,60837,64091,65017,66550,67033,68504,68459,70298,71618,72508,72405,73831
 "06041","Marin, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",266,250,216,206,200,194,204,214,223,233,242,252,259,257,266,264,265
 "06041","Marin, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",55397,55424,56665,58949,59868,60643,63887,64803,66327,66800,68262,68207,70039,71361,72242,72141,73566
 "06041","Marin, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",696,830,814,773,654,588,520,524,562,540,531,491,513,534,467,464,453
 "06041","Marin, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",176044,176211,175048,175094,174917,176384,180478,181447,175824,176106,178204,182383,187875,191324,193893,195428,197723
 "06041","Marin, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",161422,161256,160508,160625,160527,161975,165782,166367,160849,160630,162187,166455,172088,175722,177916,179333,181441
 "06041","Marin, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),(D),(D),343,(D),(D),(D),272,274,285,(D),(D),(D),(D)
 "06041","Marin, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),(D),(D),443,(D),(D),(D),608,818,830,(D),(D),(D),(D)
 "06041","Marin, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),(D),(D),(D),(D),252,248,244,248,(D),(D),(D),(D),(D),(D),(D),(D)
 "06041","Marin, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",12273,12266,12219,11860,12129,12210,12568,12026,10032,9369,9158,9229,9420,9718,10158,10536,11032
 "06041","Marin, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",4349,4244,3996,3488,3349,3284,3115,3062,3052,3048,2929,3079,3506,4570,5109,5653,6145
 "06041","Marin, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",(D),3984,4021,4093,4010,4169,4080,4022,3671,3769,3907,4013,4151,4798,4915,4290,3790
 "06041","Marin, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",19513,19574,18931,18696,18516,18006,18336,17798,16588,16781,16794,16874,17237,17575,17475,17381,17535
 "06041","Marin, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),(D),(D),(D),(D),1751,1691,1691,1626,(D),(D),(D),(D),(D),(D),(D),(D)
 "06041","Marin, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",5820,4933,4648,3630,3908,3720,3793,3492,3433,3359,4204,4316,4328,4109,4057,3943,4162
 "06041","Marin, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",12157,12036,11811,11615,11612,11505,12165,12418,13372,12810,13612,13422,13580,12450,11786,12068,12037
 "06041","Marin, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",10900,10882,11390,11947,12751,12920,13330,13131,12945,13383,13986,13661,13998,14309,14396,14452,14683
 "06041","Marin, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",24542,24022,23732,25501,25241,25653,26552,27256,26154,26847,25785,26106,26483,26083,26139,25674,25422
 "06041","Marin, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",2084,1970,2118,2089,2377,2462,2352,2404,2193,2271,2302,2456,2425,2442,2629,2880,2788
 "06041","Marin, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",10581,10286,10848,11205,10133,10701,11106,11239,10816,10757,10386,10920,11691,11524,11195,11245,11124
 "06041","Marin, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",4481,5174,4917,5179,5222,5244,5363,5442,5559,5687,5700,6106,6667,6941,7454,7555,7644
 "06041","Marin, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",16806,17451,17577,17401,17373,17697,17842,18533,18512,18430,18393,19572,20836,21534,21934,22219,22219
 "06041","Marin, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",7135,7477,7437,7314,7307,7306,7736,7940,7891,7742,7942,8032,8052,8525,8533,8766,8971
 "06041","Marin, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",11761,11721,11708,11338,11371,11562,11727,11886,11268,11107,11897,12669,13306,13953,14278,14532,15103
 "06041","Marin, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",12100,12357,12347,12518,12358,12696,12992,12782,12492,12226,12399,12868,13163,13655,13864,13649,13877
 "06041","Marin, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",14622,14955,14540,14469,14390,14409,14696,15080,14975,15476,16017,15928,15787,15602,15977,16095,16282
 "06041","Marin, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",951,981,962,932,899,910,918,914,904,916,824,795,756,754,752,746,755
 "06041","Marin, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",639,638,639,629,607,615,596,608,611,629,626,629,623,586,550,515,498
 "06041","Marin, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",13032,13336,12939,12908,12884,12884,13182,13558,13460,13931,14567,14504,14408,14262,14675,14834,15029
 "06041","Marin, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",1818,1805,1823,1877,1866,1894,1963,2169,2187,2190,2183,2054,1934,1863,2007,2059,2033
 "06041","Marin, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",11214,11531,11116,11031,11018,10990,11219,11389,11273,11741,12384,12450,12474,12399,12668,12775,12996
 "06043","Mariposa, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",7466,7589,7446,7567,7835,8076,8190,8248,7923,7784,7810,7736,7835,7934,8058,8220,8406
 "06043","Mariposa, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",5351,5436,5298,5297,5461,5625,5623,5686,5462,5470,5476,5430,5488,5485,5597,5641,5769
 "06043","Mariposa, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",2115,2153,2148,2270,2374,2451,2567,2562,2461,2314,2334,2306,2347,2449,2461,2579,2637
 "06043","Mariposa, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",298,279,266,258,259,254,272,281,290,301,311,316,318,316,315,312,314
 "06043","Mariposa, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",1817,1874,1882,2012,2115,2197,2295,2281,2171,2013,2023,1990,2029,2133,2146,2267,2323
 "06043","Mariposa, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",310,296,280,268,270,266,284,292,299,311,322,328,329,336,333,330,331
 "06043","Mariposa, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",7156,7293,7166,7299,7565,7810,7906,7956,7624,7473,7488,7408,7506,7598,7725,7890,8075
 "06043","Mariposa, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",5410,5485,5363,5525,5751,5932,5972,5933,5587,5379,5459,5456,5666,5795,5899,5696,5866
 "06043","Mariposa, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),47,32,48,54,(D),(D),(D),(D)
 "06043","Mariposa, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),38,27,36,43,(D),(D),(D),(D)
 "06043","Mariposa, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06043","Mariposa, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",396,432,441,489,554,648,624,528,445,385,388,371,390,418,405,436,463
 "06043","Mariposa, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",175,172,205,196,207,224,229,206,216,200,207,209,208,212,211,213,217
 "06043","Mariposa, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",(D),(D),(D),(D),(D),(D),(D),85,(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06043","Mariposa, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",620,642,585,590,579,575,543,558,529,510,521,499,517,551,564,598,621
 "06043","Mariposa, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",85,96,105,110,118,116,(D),(D),93,88,(D),84,82,88,86,89,106
 "06043","Mariposa, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",76,75,90,98,78,67,76,90,52,39,42,41,38,45,42,44,44
 "06043","Mariposa, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",77,85,(D),(D),(D),(D),(D),(D),113,96,(D),(D),(D),(D),92,83,87
 "06043","Mariposa, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",212,215,237,279,341,355,367,307,289,268,296,275,272,293,276,283,290
 "06043","Mariposa, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",(D),(D),(D),(D),312,(D),(D),(D),340,(D),(D),335,347,343,375,361,366
 "06043","Mariposa, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06043","Mariposa, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",207,200,200,233,(D),(D),251,254,(D),203,209,(D),(D),(D),(D),(D),(D)
 "06043","Mariposa, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),55,74,102,123,108,133,138
 "06043","Mariposa, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),264,261,396,418,448,462,469
 "06043","Mariposa, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",(D),(D),(D),(D),120,110,(D),129,123,151,143,145,148,158,165,168,167
 "06043","Mariposa, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",(D),(D),(D),(D),2116,2209,2123,2289,2222,2236,2247,2195,2214,2162,2245,1884,1929
 "06043","Mariposa, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",413,424,444,444,441,442,446,428,446,390,413,512,511,540,530,553,555
 "06043","Mariposa, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",1746,1808,1803,1774,1814,1878,1934,2023,2037,2094,2029,1952,1840,1803,1826,2194,2209
 "06043","Mariposa, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",659,697,679,660,664,663,695,744,794,853,831,805,734,712,699,713,696
 "06043","Mariposa, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",30,30,31,30,29,29,28,29,29,29,28,28,27,26,26,25,25
 "06043","Mariposa, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",1057,1081,1093,1084,1121,1186,1211,1250,1214,1212,1170,1119,1079,1065,1101,1456,1488
 "06043","Mariposa, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",85,83,80,56,43,44,44,49,31,30,30,28,37,37,37,379,369
 "06043","Mariposa, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",972,998,1013,1028,1078,1142,1167,1201,1183,1182,1140,1091,1042,1028,1064,1077,1119
 "06045","Mendocino, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",49263,50001,49050,48459,48478,48382,49191,47931,46083,45293,44771,45159,47683,48589,48895,49085,49534
 "06045","Mendocino, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",35503,35997,35150,34085,33961,33704,33565,32641,30718,30289,29860,30200,32427,33094,33328,33678,33880
 "06045","Mendocino, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",13760,14004,13900,14374,14517,14678,15626,15290,15365,15004,14911,14959,15256,15495,15567,15407,15654
 "06045","Mendocino, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",1203,1125,1035,983,963,929,973,981,988,1004,1014,1016,1033,1027,1042,1032,1037
 "06045","Mendocino, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",12557,12879,12865,13391,13554,13749,14653,14309,14377,14000,13897,13943,14223,14468,14525,14375,14617
 "06045","Mendocino, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",2877,3001,2865,2738,2288,2159,2143,1938,1938,1967,1888,1877,1876,1896,1808,1781,1779
 "06045","Mendocino, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",46386,47000,46185,45721,46190,46223,47048,45993,44145,43326,42883,43282,45807,46693,47087,47304,47755
 "06045","Mendocino, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",38788,38951,38381,38326,38673,38728,39633,38538,36926,36179,36070,36562,39116,39962,40118,40280,40736
 "06045","Mendocino, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),1455,1520,1629,1603,1295,1375,1299,1368,(D),1567,1414,1392,1426
 "06045","Mendocino, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),68,88,105,101,107,121,113,170,(D),161,161,159,170
 "06045","Mendocino, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",146,150,141,141,144,155,177,195,186,161,164,156,169,154,174,190,203
 "06045","Mendocino, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",3359,3392,3384,3353,3477,3678,3747,3503,3112,2948,2862,2914,2948,2941,2872,2956,3154
 "06045","Mendocino, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",4638,4373,3976,3666,3648,3490,3436,3130,3054,2736,2796,2975,3053,3110,3135,3217,3150
 "06045","Mendocino, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",871,885,816,865,1022,1024,1006,1009,897,906,961,924,1041,1245,1092,968,1090
 "06045","Mendocino, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",6056,6081,6110,6091,6113,5977,6088,5949,5692,5641,5610,5552,5587,5600,5892,5880,5908
 "06045","Mendocino, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",892,901,802,787,759,779,775,720,725,690,676,730,751,743,840,828,834
 "06045","Mendocino, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",703,608,655,637,633,552,528,520,500,488,464,450,441,448,428,408,398
 "06045","Mendocino, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",1052,1053,1112,1057,1097,1124,1222,1268,1394,1369,1314,1305,1219,1142,1114,1141,1183
 "06045","Mendocino, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",1705,1700,1753,1871,1997,1961,1983,1897,1872,1872,1899,1854,1865,1923,1954,1987,2024
 "06045","Mendocino, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",2352,2425,2366,2446,2364,2432,2671,2668,2666,2711,2647,2615,2594,2374,2382,2307,2335
 "06045","Mendocino, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",280,239,244,204,201,198,216,297,250,224,219,226,210,232,218,215,215
 "06045","Mendocino, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",1761,1877,1871,1975,1959,2029,2047,1980,1909,1987,1951,1941,2089,2165,2285,2360,2318
 "06045","Mendocino, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",386,411,410,477,506,500,538,581,595,490,542,607,660,742,474,519,538
 "06045","Mendocino, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",4282,4503,4564,4706,4645,4549,4677,4593,4629,4629,4581,4678,6321,6412,6539,6635,6647
 "06045","Mendocino, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",1110,1169,1163,1219,1214,1217,1236,1170,1127,1108,1170,1209,1238,1331,1340,1272,1306
 "06045","Mendocino, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",4428,4411,4410,4346,4456,4493,4511,4366,4037,4009,4016,4000,4476,4581,4633,4746,4717
 "06045","Mendocino, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",2854,2932,3004,2925,2915,2962,3041,2988,2879,2714,2786,2888,2916,3091,3171,3100,3120
 "06045","Mendocino, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",7598,8049,7804,7395,7517,7495,7415,7455,7219,7147,6813,6720,6691,6731,6969,7024,7019
 "06045","Mendocino, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",301,306,293,287,278,271,278,284,275,333,287,273,258,260,270,278,277
 "06045","Mendocino, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",187,188,194,185,174,172,168,174,175,173,168,169,164,159,158,159,159
 "06045","Mendocino, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",7110,7555,7317,6923,7065,7052,6969,6997,6769,6641,6358,6278,6269,6312,6541,6587,6583
 "06045","Mendocino, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",455,413,381,367,605,627,470,517,401,406,351,370,378,396,437,404,409
 "06045","Mendocino, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",6655,7142,6936,6556,6460,6425,6499,6480,6368,6235,6007,5908,5891,5916,6104,6183,6174
 "06047","Merced, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",82590,87067,87520,87874,87573,90187,92968,90756,88875,88611,88469,92113,94673,97956,100098,101040,103945
 "06047","Merced, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",66977,71263,71628,71350,69985,72093,73853,72064,70193,69862,69507,73412,75685,78583,80231,80982,83560
